Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic,ADF Score,FK Grade Level,Reading Time,WF Score,FK Reading Ease,FOG Scale,SMOG Index,ARI,CL Index,LW Formula,DC Score,Readability Consensus,Spache Formula,Cluster,Topic,Sentence
6183,3VADEH0UHBWFZC3I05PJ2808F85SPH,4.6,4.6,4.8,38,204,78.94736842,6.289473684,44.73684211,7.894736842,0,1.236842105,25,7.894736842,13.4,2.45,5.4213,66.75,17.31,0,18.2,8.37,21,8.85,9,7.328578947,3,4,"This in a state that Obama carried for the Democrats last year, the first for the party in a presidential race since 1965, and a state that had elected two Democrats governor back to back since the 1990s."
6184,3KLL7H3EGC03ENMYBNMJ4MIOSLPVHK,5,4.8,3,32,170,76.5625,5.25,62.5,9.375,0,1.34375,15.38461538,9.375,12.2,2.04,6.6577,64.38,16.55,0,15,7.27,19,9.17,8,6.9635,3,0,"""This investment is one our states are proud of, and was the right thing to do,"" wrote Kerry, Senator Paul Kirk, and a dozen other senators in a letter to Senate leaders."
6185,389A2A304NHW4EA2MYKT82VILX70CO,5.8,5.2,2.6,19,115,78.94736842,4.526315789,57.89473684,9.523809524,0,1.526315789,30,9.523809524,9.5,1.42,6.254,60.65,9.71,0,12.1,11.08,11.5,10.4,10,5.781157895,3,2,This is about stealing one-sixth of the U.S. private sector and putting it under the control of federal government.
6186,3HYV4299HZVTJ1ZJDT33R513P7W8EC,4.8,3.8,3,10,50,90,4,50,0,0,1.3,25,0,3.7,0.6,5.8536,86.71,4,0,2.9,4.44,4,8.87,4,4.829,3,4,This is a bug in the Ubuntu version of OpenOffice.
6187,3QO7EE372NM1I2NVPWIDCOGIGG5QB5,3.6,2.8,4.2,7,33,85.71428571,8.714285714,57.14285714,14.28571429,0,1.142857143,14.28571429,14.28571429,0.1,0.4,5.6674,106.67,2.8,0,0.3,1.57,2.5,6.24,0,1.826,0,9,This is a hopeful turn of events.
6188,362E9TQF2GPKSL7NSA5I4XGT5JGGI9,3.4,4.6,2.8,34,149,55.88235294,5.411764706,50,5.882352941,0,1.151515152,6.25,5.882352941,11.4,1.7,6.5446,71.82,13.2,0,11.6,2.45,17,7.19,12,6.013212121,1,3,"This is a nice card, but I'd like to know if anyone has been able to get it to work with Ubuntu, before I buy it at $200 and $50 / month access plan."
6189,3MG8450X2N9VEPVMPAKJH9IW05PUPY,3.4,3,4.6,6,36,58.33333333,3.333333333,66.66666667,16.66666667,16.66666667,1.166666667,0,16.66666667,0.9,0.46,5.0852,99.23,2.4,0,5.9,5.27,2,9.2,6,3.118333333,0,1,"""This is a nonstarter,"" Erekat said."
6190,35O6H0UNLRFI7Z29TW7RC144SPRJ56,4.6,3.8,4.6,11,68,50,8.727272727,72.72727273,8.333333333,0,1.909090909,22.22222222,8.333333333,11.1,0.85,5.4711,34.93,11.67,0,8.9,10.01,6.5,9.92,12,5.517272727,0,7,"""This is a political issue that's going to be resolved politically."""
6191,3GL25Y6842THAQS42Z3EKCN5PIVXMX,2.8,2.2,3.2,6,26,66.66666667,6.666666667,66.66666667,16.66666667,0,1.166666667,0,16.66666667,0.9,0.31,5.0069,99.23,2.4,0,-2,-1.53,2,0.3,1,1.685,0,0,This is a pretty big deal.
6192,3QQUBC64ZDDNS8D4E0IEXRC5U85XNX,2,1.6,3.6,5,23,60,5.4,60,20,0,1.4,0,20,2.9,0.28,5.2975,83.32,10,0,-1.1,-0.85,2.5,7.04,3,3.264,0,5,This is a reported bug:
6193,36D1BWBEHM0G9AP7EAILUMT9C9V2MS,5.2,5,3.4,31,186,70.96774194,3.870967742,58.06451613,7.142857143,7.142857143,1.678571429,15.38461538,7.142857143,15.4,2.29,8.0651,34.6,18.34,0,18.8,14.28,20.5,12.36,19,7.244142857,3,5,"This is expected to restore the independence of old names long buried in these vast institutions, including the TSB - formerly the Trustee Savings Bank - and the Cheltenham & Gloucester."
6194,34HEO7RUG5TWBTX3WX7HM36HUKMARV,3.2,4.4,4.8,26,139,57.69230769,3.576923077,53.84615385,3.571428571,3.846153846,1.384615385,45.45454545,3.571428571,6,1.67,6.1639,75.2,5.2,0,5.7,5.5,6.5,10.96,6,4.987384615,1,2,"""This is it! really! This is it!"" he said to the gathered media and fans at London's O2 arena as he announced his 10-concert comeback tour."
6195,30P8I9JKOHKRYU23ALLAFPFYNCY5VD,4.2,4.8,3.2,12,76,75,4.75,66.66666667,7.692307692,0,1.666666667,0,7.692307692,9.2,0.95,5.5599,50.84,11.47,0,10.1,11.3,8,9.5,10,4.681,1,3,"This Is It, the new Michael Jackson documentary, is a no-surprise sensation."
6196,3X7837UUACXEQ32NYFHW47I4OK2J6M,5.2,5,3.2,11,64,72.72727273,5.181818182,63.63636364,9.090909091,0,1.545454545,0,9.090909091,6.4,0.79,5.3599,68.77,11.67,0,7.2,8.45,6.5,9.92,7,4.735454545,1,3,"This Is It, the new Michael Jackson documentary, is a sensation."
6197,3S829FDFT10E6WMRP64B1M0BG44DXW,4.6,5,3.6,34,184,67.64705882,5.941176471,64.70588235,11.76470588,3.03030303,1.272727273,6.896551724,11.76470588,12.6,2.22,6.6969,63.36,15.62,0,16.6,8.25,19,9.58,13,6.534424242,4,3,"""This is like a lot of schools, where most of the kids are good kids - and then, we know which ones are going wrong,"" said Charles Johnson, one of Richmond High's security specialists."
6198,3ICOHX7ENBAB1CUGIPQOYQVL69K0EH,4.6,5,2.8,36,184,79.16666667,7.083333333,66.66666667,8.333333333,0,1.194444444,20,8.333333333,12.6,2.19,6.6743,68.78,14.4,0,16.1,6.16,19,10.25,13,7.109444444,0,6,"""This is my first time on a ship,"" said Petty Officer Third Class Joseph Dec, 24, a New Jersey native who joined the Navy Reserve last year, as he scrubbed a clean section of air duct."
6199,37Y5RYYI0O4K8L59MWZ0WLMBH7DXS9,4.8,4.8,3.4,22,116,65.90909091,5.818181818,63.63636364,13.04347826,0,1.181818182,5.882352941,13.04347826,7.2,1.4,5.9113,82.99,8.8,0,9.9,6.96,11,10.47,7,5.113727273,4,3,"This is my first year doing Halloween with Meade, and we're going to do some special scary things to amuse the kids."
6200,3VMV5CHJZ7EA1ZNYMM4MI4I2G0WGTQ,1.6,2.4,5.8,4,23,75,4.75,50,0,0,1.75,0,0,7.2,0.29,5.1266,50.5,11.6,0,4.1,4.35,2,7.78,8,3.553,0,0,This is no Mississippi.
6201,34ZTTGSNJWNB9FQHPOS9YZJGBTAQHL,4.2,4.2,5,5,29,60,4.4,60,0,0,1.2,0,0,0.5,0.37,5.0185,100.24,2,0,4.6,6.12,1.5,7.04,2,3.264,0,0,This is not about healthcare.
6202,3ZFRE2BDQ8DH9XRNHOT8SEJE4MDXZE,4.2,4.4,2.4,7,41,57.14285714,3.714285714,57.14285714,14.28571429,0,1.428571429,0,14.28571429,3.7,0.51,5.5431,81.29,8.51,0,5.6,8.24,3.5,8.5,9,4.283142857,0,0,This is not about insuring the uninsured.
6203,3MGHRFQY2KO97HB7IQ2I5TN1OLOY0T,4,4.2,5.2,11,64,81.81818182,2.181818182,63.63636364,0,0,1.545454545,33.33333333,0,6.4,0.79,5.7934,68.77,8.04,0,7.2,8.45,5.5,11.36,8,6.299090909,0,8,"This is not unlike the ""wise Latina"" comment by Sonia Sotomayor."
6204,3511RHPADUDD7CO7TOW7VHMSOWLLRO,3.4,3.4,4.2,19,106,52.63157895,5.473684211,63.15789474,10,10.52631579,1.473684211,20,10,9.5,1.29,6.2259,60.65,9.71,0,9.9,8.07,11.5,7.9,10,4.875894737,1,3,This is one nice platform and I am really impressed with the development effort so far...keep it up guys..
6205,34R0BODSP0YAWJGHFVW0FLRCNHVE5G,4.8,5,3.4,26,176,65.38461538,3.346153846,69.23076923,11.11111111,3.846153846,1.5,14.28571429,11.11111111,12.3,2.22,6.435,53.55,13.48,0,18.9,14.68,16,11.61,12,6.489615385,0,1,"""This is our kingdom, our home,"" said Mohammed al-Khalidy, an electrical engineer, standing in his garden, where ficus trees carved like deconstructed snowmen flank the street."
6206,3ZQX1VYFTC4FVSC8776ZWHVHT928OG,5.2,5,2.6,32,165,59.375,4.6875,71.875,15.15151515,3.125,1.34375,23.80952381,15.15151515,12.2,1.97,6.9143,64.38,14.05,0,14.3,6.69,18,8.68,9,6.9635,4,3,"This is outside of our budget, so looking for local knowledge to recommend a cab company that would be cheaper, we don't need a fancy limo, a cab would be just fine."
6207,3U74KRR67LKGBR4K9QHH8ORZHCINT5,3,2.8,4.4,18,98,55.55555556,5.666666667,55.55555556,5.263157895,0,1.388888889,13.33333333,5.263157895,8,1.19,5.9566,70.13,9.42,0,8.8,6.9,11,7.16,7,4.810333333,1,2,"This is probably a different problem, but I'll throw it in here in case someone searches for it..."
6208,3S1WOPCJFFSI3IV24X0UGVAH5IQJE7,4.6,4.8,3.8,23,121,76.08695652,3.434782609,56.52173913,8.695652174,0,1.434782609,54.54545455,8.695652174,9.9,1.45,6.5909,65.05,12.68,0,10.3,7.2,13.5,10.96,10,6.699391304,0,6,"This is the correct forum for intel Mac users; as I tried to convey in my earlier post, my ignorance outran my knowledge."
6209,31KPKEKW49CDU9IW8YOYXIP03C7B0S,5.4,4.4,2.4,39,246,83.33333333,5,69.23076923,15.38461538,5.128205128,1.58974359,25,15.38461538,18.5,3.06,7.4204,31.89,22.78,0,23.2,13.53,26.5,12.05,23,8.543128205,3,9,"""This is the first time that somebody in the high ranks told the inside story of the Chinese sports world,"" said Xu Jicheng, a prominent basketball commentator who was deputy director of media operations for Beijing Olympics organizing committee."
6210,35XW21VSVFDP8ROK8DWCLRROAY4LSC,5,4.6,3.8,8,37,87.5,3.5,62.5,0,0,1.125,66.66666667,0,0.5,0.44,5.4685,105.66,3.2,0,0.2,1.41,3,7.98,1,3.042,3,6,This is the forum for New York State.
6211,3QXFBUZ4ZJFP1C2NMRUWN044ZE3GUH,4.2,4,3.8,15,75,66.66666667,3.2,73.33333333,6.666666667,0,1.2,30,6.666666667,4.4,0.9,5.6348,90.09,6,0,5.2,4.92,6.5,6.49,5,3.527333333,3,0,"This is the forum for New York State, which not nearly as many people read."
6212,3WRBLBQ2GQ79LQQ7OKGCYTGXJPZ0GY,5,4.2,3.2,5,45,90,2.6,100,42.85714286,0,1.6,0,42.85714286,5.2,0.6,5.6272,66.4,10,0,19.7,18.88,2.5,13.36,0,4.984,0,0,This is their website... www.nakedturtle.net.
6213,3FVBZG9CLIDNLMLI8QYUJTSYYPC0HX,3,3.8,4,7,35,85.71428571,5.285714286,71.42857143,0,0,1.142857143,200,0,0.1,0.43,5.3629,106.67,2.8,0,1.6,1.57,2.5,8.5,2,3.054571429,3,6,(This is the New York State forum.)
6214,38O9DZ0A61MEK74FRUB45QWNM9G62M,3,4.2,4.4,8,42,87.5,3.5,62.5,11.11111111,0,1.125,0,11.11111111,0.5,0.51,5.5091,105.66,3.2,0,3.2,4.31,3,9.95,3,3.042,0,0,This is the such a fun weekend March16-18.
6215,3DWGDA5POE3SAC1K9YJYCZ2HBWSV1K,5,4.4,3,23,138,78.26086957,6,65.2173913,4.166666667,4.347826087,1.52173913,46.15384615,4.166666667,11.1,1.7,5.9046,56.59,17.9,0,13.8,11.78,16.5,10.27,12,6.699391304,3,4,This is the the first time any Cuban official has found cause to complain about the US president's policy of relaxing travel restrictions.
6216,38Z7YZ2SB21B5A11V6AUYBKVB6PQIE,4.6,4,5,30,167,60,6.633333333,63.33333333,6.451612903,0,1.466666667,31.25,6.451612903,13.8,2.03,6.2305,49.49,17.33,0,15.2,9.24,20,8.81,9,6.789,0,7,"This is what happens when five women, including one dressed as a box of cereal, and a Fox News host dressed like he's Count Dracula have a heated political discussion."
6217,3TLFH2L6Y8NKM5FRN7JXG0O16HRT2K,3.8,3.6,3.2,10,54,75,4.4,60,9.090909091,20,1.3,16.66666667,9.090909091,3.7,0.66,5.7893,86.71,4,0,4.8,6.18,5,10.45,4,3.969,0,7,This is what the boot portion of molrc.osx looks like:
6218,3126F2F5F72EPTY0ZA5EDRWTEHVPEC,5,4.2,5.2,13,89,61.53846154,7.230769231,84.61538462,7.692307692,0,1.846153846,400,7.692307692,10.7,1.13,6.4009,41.36,14.43,0,13,15.76,8.5,12.78,13,6.641230769,0,0,This is where evolution is unfolding as direct consumer spending spurs media development.
6219,3SR6AEG6W4SKIHH3GY93BLMIA2RYHW,5,3.2,4.8,6,28,16.66666667,11.33333333,66.66666667,0,0,1,0,0,-1.5,0.34,4.9479,116.15,2.4,0,-0.5,1.38,2,6.57,2,1.685,1,4,This is where it falls apart
6220,3DA79LNS58U97NBAR7X2ZATTCVRT3V,2.8,3.6,4,11,66,31.81818182,3.909090909,63.63636364,0,0,1.363636364,0,0,5.2,0.82,5.2537,77.23,8.04,0,8,8.45,5.5,7.05,8,3.953636364,4,1,"""This is where we have our relaxation,"" he said, speaking English."
6221,3AXFSPQOYPXA9WVYZ8K0YDVHHJ5JFP,4,4,3.6,8,39,68.75,11.875,50,12.5,0,1.125,100,12.5,0.5,0.47,5.232,105.66,3.2,0,1.4,2.86,3,11.93,3,3.042,0,3,This makes the top 17 races as follows:
6222,38DCH97KHG170LL7DOVUACZVOLEQJQ,4.8,5.2,3.6,24,159,56.25,3.208333333,58.33333333,0,0,1.791666667,11.11111111,0,15,2,6.6115,30.2,19.6,0,17.3,15.67,18,10.75,18,7.448,3,6,This means that the Republican Party will have spent hundreds of thousands of dollars on a candidate whom they eventually undermined and ultimately supplanted.
6223,3WRKFXQBOA6KECSNMGROBXNXAF6YIP,3.6,3.4,4.2,7,49,71.42857143,8,71.42857143,14.28571429,0,1.571428571,50,14.28571429,6,0.63,5.7002,64.37,8.51,0,11,14.86,3.5,13.01,9,3.054571429,0,0,This monstrosity was hatched behind closed doors.
6224,3WA2XVDZELG6FNGVKE657R5CJC6E6W,4.8,5,3.4,39,223,64.1025641,4.230769231,61.53846154,7.5,5.128205128,1.461538462,13.79310345,7.5,17.3,2.72,7.9091,40.35,19.7,0,20.4,10.22,25.5,11.64,20,8.543128205,3,5,"This month, Metzler has been piecing together documents relating to the life of Stefan Heym, a late German-Jewish writer who chose to live in the GDR but was frequently at odds with the regime and was spied on relentlessly."
6225,31S7M7DAGFPQNR1ZXD12VWNACHILT1,4.6,4.2,3.4,17,91,70.58823529,3.647058824,52.94117647,0,0,1.411764706,7.142857143,0,4.2,1.1,5.2631,79.77,8.11,0,3.6,3.85,4.25,11.49,4,4.061029412,0,6,"This morning, at 8:20 a.m. EST, I'll be on Democracy Now talking about a variety of issues."
6226,3ZG552ORAL3ZZXJGS2JCHICM326V21,4.6,4.6,2.8,26,157,67.30769231,4.230769231,61.53846154,7.142857143,3.846153846,1.346153846,25,7.142857143,9.9,1.94,6.5583,70.47,11.94,0,15.5,11.32,14,10.39,10,6.820384615,4,6,"This morning's events prove what we have said for the last week; this campaign is a horserace between me and Nancy Pelosi's handpicked candidate, Bill Owens."
6227,38G0E1M85L48J9SIBMTIN17EMTRVUL,5.6,4.6,3.8,33,201,83.33333333,3.757575758,57.57575758,0,3.03030303,1.636363636,31.25,0,9.7,2.48,6.7329,54.73,13.87,0,10.9,10.73,11.75,10.68,11,5.771560606,3,2,"""This never happens. It's a vote of no confidence in the bargaining committee and a vote of no confidence in Ford,"" said Gary Chaison, a labor professor at Clark University in Worcester, Massachusetts."
6228,3W3RSPVVGRQ5N4GOXIRC0S9CVVPLUS,4.6,4.4,4,10,56,75,4.7,70,9.090909091,20,1.3,25,9.090909091,3.7,0.69,5.7102,86.71,4,0,5.7,7.34,4,10.45,4,3.969,0,2,This new service is powered by Lala and MySpace's iLike.
6229,36GJS3V78UPGNWRTASQIGYVTIY5JGO,4.6,4,3,8,49,81.25,4.875,62.5,12.5,0,1.5,0,12.5,5.2,0.62,5.69,71.82,3.2,0,7.3,10.11,3,11.93,3,6.267,0,9,This problem required a hard shutdown and reboot.
6230,3FCO4VKOZ3CPJNU03OBXD558ENQE7V,4,4,3.4,24,150,68.75,8.75,66.66666667,8.333333333,0,1.708333333,16.66666667,8.333333333,13.8,1.87,6.2204,38.66,16.27,0,15.5,12.77,17,8.12,16,5.656333333,0,4,"This season in particular, ""Mad Men"" has highlighted the difference between giving TV audiences a stock figure and giving them a more dimensional kid."
6231,3TLFH2L6Y8NKM5FRN7JXG0O16HR2TT,3.8,4.6,4.6,27,146,83.33333333,3.37037037,55.55555556,3.703703704,0,1.407407407,0,3.703703704,11.5,1.76,7.0045,60.99,15.24,0,13,7.96,16.5,11.99,12,6.87562963,3,4,This seems to be a pattern for MTV: Ratings plummeted on 'Laguna' after Conrad left the sandy shores of her hometown for the glitz of Los Angeles.
6232,3J06WJ78HMJ8WOHIGC3NJN9X000VVA,4.8,5,5.2,18,96,77.77777778,7.166666667,55.55555556,10.52631579,0,1.222222222,5.555555556,10.52631579,5.6,1.16,6.1519,87.05,9.42,0,8.2,6.26,9,8.92,9,4.332555556,3,6,"This shift away from pigeonholing is at the heart of one of the season's best new shows, ""Glee."""
6233,3J5XXLQDHLAOKFFZW2XH0SHE9G6V3C,2.6,3,3.6,6,34,50,2.5,66.66666667,0,0,1.5,0,0,4.5,0.43,5.485,73.85,9.07,0,4.3,6.25,3,6.57,7,3.118333333,0,0,This should basically be the cure.
6234,3OWZNK3RYKOZMIUGNC97LWA3PVY2UK,2.4,3,3.8,7,32,28.57142857,7.428571429,57.14285714,0,14.28571429,1.142857143,0,0,0.1,0.38,5.6334,106.67,2.8,0,-0.6,0.76,2.5,6.24,0,3.054571429,0,8,this simply did not work for me.
6235,306996CF6VJD1Y3E4HSYBN8A84DB1V,2,3.6,3.4,12,73,50,4.083333333,58.33333333,21.42857143,0,1.5,16.66666667,21.42857143,6.8,0.91,6.153,67.76,4.8,0,8.9,9.85,7,8.18,7,3.964333333,1,3,"This sounds like a dumb open-ended question, but it's really puzzling us."
6236,3MQY1YVHS2JKQJLANLSCG6IF0ARB2C,5.4,5.2,3.4,24,126,62.5,3.041666667,58.33333333,0,8.333333333,1.375,11.11111111,0,10.3,1.51,5.9942,64.04,11.27,0,10.8,7.2,13,9.43,11,6.014666667,2,9,"This story is hosted at the ISI web site, as are others of Russell's lectures and conversations and you can listen to it here."
6237,3JYPJ2TAYH76V7YWULPKV9HTQIAPFU,4,4.2,1.8,23,126,56.52173913,5.130434783,69.56521739,0,4.347826087,1.173913043,21.42857143,0,7.5,1.53,6.6744,81.97,9.2,0,11.4,6.74,11.5,8.9,12,4.829826087,0,2,"""This stuff (the rape) is just not like Cody,"" said Rhonnie, who wore a button reading, ""Hands and words are not for hurting."""
6238,3SD15I2WD1T35P0YVUP9O01FSNG63X,5.4,5.8,3.4,24,163,75,5.5,62.5,4.166666667,4.166666667,1.583333333,7.692307692,4.166666667,12.7,2.06,6.0958,47.12,16.27,0,18,16.6,16,12.06,13,6.373,3,8,This summer the Lords sought to change the law by authorising courts to start proceedings against companies paying ransoms without telling the British authorities.
6239,38XPGNCKHSZ92BY3WG20AX9KNG2V4X,3.8,3,2.6,5,24,40,0.6,60,0,0,1,0,0,-1.9,0.29,4.9379,117.16,2,0,-0.2,-0.85,1.5,0.25,0,1.544,1,6,"This time, it may stick."
6240,37NXA7GVSS550J5O281HWEBV92YLVH,3,4.8,4,11,67,77.27272727,4.363636364,63.63636364,0,0,1.272727273,0,0,4,0.84,5.3104,85.69,8.04,0,8.5,8.97,5.5,12.79,9,3.953636364,3,6,"This time, the Irish had Washington State (1-7) buried by halftime."
6241,322ZSN9Z5FJUPJUERL2L9FLZQVNT4G,5,4.8,3.8,20,102,65,5.15,60,14.28571429,5,1.25,10,14.28571429,7.6,1.22,6.5768,76.56,10,0,8.1,5.92,11,10.16,8,4.949,0,5,"This trip to NYC is a suprise for my mum's 60th, but getting insurance for her is looking very costly."
6242,3LN3BXKGCZU2TGRSHR9X5OP1KUEGWG,5.4,3.8,4.2,27,134,50,6.037037037,59.25925926,14.28571429,3.703703704,1.148148148,12.5,14.28571429,7.9,1.59,5.1047,86.37,12.28,0,10.9,4.94,14.5,7.31,8,4.964518519,1,4,"""This was a barbaric crime, and I find it hard to wrap my head around the fact that so many watched and didn't report it,"" Gagan said."
6243,3RWB1RTQDIMXGSO9M7JELH073EY8PX,3.2,4.6,4.2,31,179,75.80645161,4.387096774,58.06451613,6.451612903,6.451612903,1.516129032,21.05263158,6.451612903,14.2,2.19,5.2701,48.47,16.27,0,16.7,10.05,19.5,9.25,17,7.151935484,4,9,"""This was an attack not just against a union leader but against the work we do,"" said Norma Patino, an official with COCYP, an umbrella group of peasant and popular organizations."
6244,3FHTJGYT8MZC97UR55V2DUH5RXAPGT,5.6,4.6,5,16,108,78.125,3.5,62.5,17.64705882,0,1.75,25,17.64705882,11.9,1.37,5.9835,38.32,13.9,0,13.9,14.67,11,11.34,12,6.8575,0,7,"""This was China's internal affair and judicial sovereignty which allows no other country to interfere with."""
6245,3YLTXLH3DE5Q93P2PBDKYUT66XNPHS,4.2,3.6,3.8,14,73,85.71428571,3.5,64.28571429,0,7.142857143,1.428571429,16.66666667,0,6.4,0.88,5.3722,74.19,8.46,0,5.8,6.55,7,12.23,7,5.270142857,3,6,This was confirmed to TOI by the Chief Justice of India K G Balakrishnan.
6246,3HYV4299HZVTJ1ZJDT33R513P7WE8I,3.8,4.2,3.6,25,109,56,6.44,52,4,0,1.08,16.66666667,4,0.6,1.25,5.8885,105.35,3.32,3.1,-1.4,-0.8,3.166666667,6.57,3,2.702,1,5,"""This was not a gang thing. It was just a mob that got out of control. It was the older ones who led it all."""
6247,37MQ8Z1JQDVG3RELXD6WOHGGLJ8Y2D,3.2,4.2,5,32,185,62.5,6,65.625,6.25,0,1.40625,4.347826087,6.25,13.4,2.26,7.2255,55.92,17.8,0,17.2,10.86,20,9.17,18,6.9635,3,6,"This was not the first time the churchgoing sophomore had hung out with the wrong crowd, said one educator who asked not to be named for fear of offending school district sensitivities."
6248,3XABXM4AJ04IG4POMKY3LMQH8AK8QO,5.6,5,3.4,54,341,71.2962963,4.592592593,50,1.724137931,0,1.555555556,18.51851852,1.724137931,24.4,4.22,7.1563,16.67,27.53,0,30.6,13.01,18,12.16,13,10.36411111,3,6,"This was their way of feigning observation of Obama's pledge not to ""add a dime.""  But even the liberal Washington Post editorialized against this sleight-of-hand in a piece entitled ""2.47 trillion dimes,"" and the proposal went down in flames, with all forty Republicans, twelve Democrats and one Independent voting against it on October 21."
6249,3H5TOKO3D8IONLJ2V8USY5TL6NC64I,3.2,4.2,2.6,12,54,75,5.083333333,66.66666667,16.66666667,0,1.083333333,14.28571429,16.66666667,2.1,0.63,5.4271,101.6,4.8,0,1.4,2.13,5,5.55,5,2.531,2,2,This way you are able to spend more money in New York.
6250,336OE47KI1JLBDHN6M8J5PSB792VWK,5.2,5,3.6,17,115,79.41176471,4,64.70588235,17.64705882,0,1.705882353,6.25,17.64705882,11.1,1.45,5.7985,45.76,16.21,0,14.5,15.83,12.5,12.84,13,6.777176471,0,4,This week Facebook published a developer roadmap outlining upcoming relevant changes and a rough timeline for each.
6251,3W5PY7V3UO6G9NCT4YCONY2XNUVYJ1,4.2,5,3,9,54,88.88888889,2.222222222,66.66666667,0,0,1.222222222,0,0,2.1,0.68,5.7748,96.18,3.6,0,7.1,9.94,3.5,9.35,4,3.063555556,3,1,This week Google announced the launch of Google Music.
6252,3BA7SXOG1IPIS54OZZN3QC0M4WM8RP,5.4,5.4,3.4,41,243,80.48780488,3.43902439,58.53658537,7.317073171,5.128205128,1.564102564,20.83333333,7.317073171,18.5,2.98,7.5642,31.89,20.73,0,22.6,12.31,25.5,12.86,13,8.763641026,3,0,"This week's deadly insurgent attack on a UN guesthouse in Kabul - along with the attack on the Serena Hotel - seemed to have one very specific goal: To disrupt Afghanistan's upcoming presidential runoff election, which is scheduled for Nov. 7."
6253,335VBRURDIZTX6ITIL9HR1WE9DEE97,1.6,1.8,3,6,26,33.33333333,8.166666667,50,0,16.66666667,1,16.66666667,0,-1.5,0.31,5.3391,116.15,2.4,0,-2,-1.53,2,6.57,2,1.685,0,2,this works for me as well.
6254,3MIVREZQVGX2B5RPV9V6BRZ83AEQKP,2.4,4,4.6,10,53,60,7.6,50,0,40,1.4,10,0,4.8,0.59,6.1769,78.25,4,0,2.4,2.7,4,7.29,4,2.249,0,7,this works for me  to open:   Quote: to close  Quote:
